index,review,cpu,graphicard,hardisk,ram,screen
1858,"The smallish size and light weight means this thing is super portable. I instinctively held it up to my ear to listen for the sound of a mechanical hard drive/fan, but this has neither. Thanks to the SSD and passively cooled processor, it is completely quiet. The monitor is a decent 720p with good color. Handles web browsing well, and plays back video on Hulu and Netflix smoothly at 720p. Keep in mind this is the least expensive 'laptop' you can get with full Windows 10 on it. There are a lot of things the little Celeron chip will NOT do, such as intense 3D gaming. It does not handle 1080p video well, you will start to see slowdowns at this threshold. If you're wanting something that does these things you will need to spend more than $170. If you already have a more powerful machine in the house, or if you are not into gaming, this is an adequate solution. If you are unsure it will meet your needs you may want to check it out in person first.",3,4,5,4,3
1859,Disappointed in performance. Product write up says laptop has a core i5 processor and we received a core i3.,2,2,3,4,3
1860,If your budget is around $200 please save up some more money and purchase something better. Not worth it.,3,4,5,4,3
1861,Great job. Exceeded expectation,2,2,3,4,3
1862,I think this item has a great per dollar value,3,3,3,2,4
1863,"Good laptop at the price.32GB eMMC builtin disk IO ~150MB/sec read and ~75MB/sec writeApprox 14GB disk space free(28GB available) with Win10 OS Build 14393.1480 (5-AUG-2017)256GB Samsung EVO+ U3 MicroSD formatted as exFAT gives ~70MB read and ~40MB write, which is slower than I'd expect with spec'd 95/90MB r/w card802.11ac 1x1 WiFi connects at 433Mbits and provides ~250Mbits real throughput with a LAN binary data transfer which is better than most cheap laptops.Bluetooth 4.1 provides good audio connectivityLaptop build date was 2017-May and battery tested in first few days indicates it already has 10% wear...odd, but will see what it says after a few charge cycles.Keyboard has no back light, but still has a nice touch when two finger typing.The HD display is a bit of a fiddle as you'll find yourself moving the screen back and forward or laptop from side to side to get the best viewing angle. A few degrees make quite a bit of difference on this laptop.The application response is a bit slow if you're used to using gen6 core-i3 processors or better, but still OK when you consider what you paid for this device.Geekbench indicates 988-single and 2536-multiple CPU test and approx 5500 OpenCL GPU test.This is quite good for an Intel Atom x5-Z8350 and Intel HD Graphics 400 GPU.4GB of memory ticks along at ~2GB used, with enough threshold for a few tasks to be open at the same time and responsive.Not uncommon to see 1.9GHz CPU speed with power level-5 on heavy processing.All up a good light laptop with enough response for the average Internet consumer.For the average punter a 64GB eMMC builtin SSD would have rounded out the package as 32GB SSD will be a bit of a challenge for those that don't feel comfortable running cleanups on the Winsxs folder and/or managing the placement/location of user data and programs.Update - OK curiosity got the better of me and I had a peak under the covers. (see photo)My limited knowledge of battery informational details indicates to me that the battery was made in 2014, which may explain why in 2017 I have lost 10.6% of the battery on the day I purchased the ASUS E200HA(AUG-2017), my Chinese/Japanese readings skills are nil, so I could be wrong.The build date for the laptop is indicated as MAY-2017 and also confirmed with Windows 10 OS burn date.Also noted, there is no chance to upgrade to a 2x2 WiFi card as there is only one antenna cable provided. Doh!! :-)But the WiFi is still OK at 250Mbits/sec real speed, so it's no biggie and saves power for....the CPU/GPU",3,1,5,4,3
1864,My old Lenovo Notebook finally died or at least the hard drive. Thanks to the great selection at Amazon I found an ideal replacement.Couldn't be happier with the IdeaPad. It meets my needs perfectly.,2,2,1,4,2
1865,"Happy with the price to power trade off, no issues week one thus far.",1,4,1,3,2
1866,I had a problem connecting my wifi to my laptop.,2,1,1,2,2
1867,"My priority in buying a new computer was portability. I'm an English teacher and teach at several different places, and online, so I wanted something I could throw in either a tote bag or a larger purse that wouldn't be heavy or take up much space. I've been using this for about two weeks and have found it perfectly functional for my needs. I use it to log into my online classes, grade student work (longer essays, discussion boards, etc.), browse the internet, and watch dreary BBC detective shows in bed at night. I am not a ""high maintenance"" tech -gadget person. If it gets the job done, I'm happy. While it's small, and I probably will never try to write a novel on it, it's fine for what I bought it for. I'm not sure it deserves raves or rants--the speed and memory work fine for me. Time will tell, I suppose, but I am happy with this purchase.",3,1,5,4,3
