index,review,cpu,graphicard,hardisk,ram,screen
762,"Great computer but my hard disk came defective(it was consuming a lot of the memory with the computer empty and it was making a ""click"" noise and whatever Lenovo was charging me for shipping the product back(around 40 dollars0, for 52, I got a new hard drive and asked my computer technician to change it for meNow it's perfect!!!",1,4,1,3,2
763,Good solid product for my daughter to use.,2,2,5,4,2
764,"I purchased this for a friend and now I'm jealous. I love the Chrome platform and I would get one myself if I could get one equipped with a much larger hard drive. I currently use the Chrome browser in my Windows 10 laptop. It's super quick and a lot more reliable.Update: 2 weeks later. Still running like a champ. My friend went to this from a 7"" tablet because, well, we're all getting older and the eyes don't see as good as before. Bigger screen, easy to see. This is more or less a large tablet with a keyboard. I like the fact that we didn't need to get any security software to protect it, Google seems to have that under control",2,2,5,4,2
765,"This thing is awesome. Wife likes the keyboard, I use keyboard and the touch screen works great. Battery life has been great for us and our use as an iPad alternative.Me and my kids love using the pen and the native drawing app. Very good quality. The few apps we've used have worked great, haven't had any app issues.",2,4,5,4,5
766,"Had this for a couple of weeks and the jury is still out. It has some cool features but there are some things I miss about my Toshiba Chromebook.Pros:- Form factor - it's extremely thin- USB-C - has a USB C on each side for charging/connectivity. The nice thing is you can plug the charger in whichever side is convenient. Of - course no turning the connector over to figure out how it goes in - it's about time!- Android apps - this is the first Chromebook built from the bottom up to run Android apps. Now I can play Words with Friends and run most of my other apps as well.- Converts to tablet - this plus the fact that it runs Android apps makes it very convenient- Stylus - it's cool although I don't use it very often yet.- Bright screen with 4x3 ratio - the 4x3 ratio is actually more useful than the widescreen notebooks. Makes for more usable space.Cons:- No backlit keyboard - really? For a $400 Chromebook one would think this would be a given.- The keyboard - I can't put my finger on it but these keys are hard to get used to. Backspace key is too small and hard to hit (I make a lot of mistakes)- Trackpad - not very responsive. The tap to click doesn't work very well, not near as good as the Toshiba I traded in for this. This is one of the biggest cons to me because I use the trackpad all the time.- Android apps are buggy - Android support on Chromebooks is still in Beta status and it shows. Apps crash or don't display very well. It's the price you pay for being on the bleeding edge.- Speakers in the bottom - not sure what Samsung was thinking. Probably the worst place to put speakers. Volume is just barley adequate and completely inadequate in a loud room.Those are the high points. Overall it's a pretty good Chromebook it wouldn't hurt to have a little more horsepower which the Chromebook Pro should provide.",2,4,5,4,5
767,Great Product!,1,0,1,2,2
768,Everything was perfect..been performing like new. No issues!,2,2,5,4,2
769,"Ok, first off, I'm gonna admit to the fact that I don't have much knowledge for computers. But I know enough to know the basics, like the processors, SSD, and stuff. Not gonna lie, I'm glad I went with MSI on my transition from being a Macbook user to joining the Windows family. I'm glad I snagged this computer at the perfect time, because I saved $200. It's probably one of the best deals I've seen- for a gaming computer, especially. The specs are amazing- the computer runs so fast, and not to mention the heap amount of storage you get for the price! Probably will be a computer I hold onto for a long time.I totally recommend this computer, get it before it loses the discount!",2,0,1,2,2
770,Smaller then expected.,3,1,5,4,3
771,"I truly wanted to like this laptop. But after buying 2 (1 from Best Buy and the other from the Microsoft Store) and experiencing the same problem, I have to call it quits. I can't find anyone else talking about this problem: there is sound distortion, and it's not a defect, it's simply an effect of the design. Let me explain.The speakers in this laptop are placed somewhere under the keyboard. When the sound is turned high up (typically 70/100 or higher), and under certain music, the sound waves coming from the speakers under the keyboard cause some of the chiclet keys to vibrate a lot. These vibrations produce high pitched buzzing noises. The kind of music I have found this most noticeable on is classic piano music. At first I thought I had a busted speaker. However upon returning the laptop and getting another with the same problem, I had to do some investigating. Eventually I found that when I touch some keys to prevent them from vibrating, the distortion goes away, and when I let go it comes back.I simply can't deal with this. It is extremely noticeable to me. Otherwise this laptop is great. It has the best keyboard of all the ones I've tested which was really important to me. Such a shame...",0,2,3,2,4
