index,review,cpu,graphicard,hardisk,ram,screen
240,"2 Days InSo far so good. It's so light. Bought this to study off Khan academy and watch you tube and netflix. Tend to meet up with people at Starbucks/libraries/cafes. I had the fear of potential theft of my windows laptop while out and about so this seemed like the best choice as a daily carry machine. Messed around with the display at Best Buy and really liked it. The other reviews cover the pros and cons. I just needed this for the basics. Just got it, and I hope it won't have any issues like Shift keys sticking or wifi issues (so far none). Stylus hasn't been used much, so far. Touchscreen mostly which eliminates the need for a mouse (at least for me).Update June 19.17Watching Videos/SpeakersThe display was a major reason why I bought this machine (to watch anime/shows). If you turn the machine into a L shape, the speakers (which are at the bottom of the machine) are decent. Using the machine in an A shape (tent?) the speakers will muffle depending on the type of material you have the sound bouncing off. Like it will be muffled if its on the couch (fabric), therefore I bought a small wooden bamboo cutting board to place it on while I play my shows and that I can rotate as I wander around the room cleaning. Playing videos on high resolution did not work and took a long time to loading/buffering so I just lowered the quality.Stylus/Mouse/TrackpadI have been using the stylus more when in tent shape or tablet mode. I realized that I don't really need an external mouse since I have stylus on hand at all times. So, it might be a consideration if you are debating on buying a C to USB adaptor. The trackpad is responsive it's just taking a bit of getting used to the little differences like using 2 fingers to right click. I am not sure if there are settings for all of the Chromebook specific differences--I'm just using it as is.BatteryDepends what you use it for. I think 2-3.5 hours was the most I used the machine to continuously watch videos/youtube. (the battery also had not gone below 40%, I just prefer to keep my electronics charged above 50%). While studying and just browsing websites usage was 4-6 hours (depends if you are the type of person to recharge a machine rather than use it to 5% battery remaining)Cons: looking online, there aren't options for an alternative keyboard. I miss using swype, but using the touchscreen, keyboard, and voice search isn't a big issue, but might be for others.",2,4,5,4,5
241,"Great device for a student, however if you have multiple tabs open and multiple apps open then it may run hot. Also, make sure you understand it has a USB c port! Other than that it is a keeper!",2,4,5,4,5
242,"Had to return, bad WiFi card. Otherwise pretty sleek lookin",3,4,5,4,3
243,Very happy with the computer and the whole buying on Amazon experience. Thank you.,2,2,1,3,2
244,Excellent for the miney,3,1,2,4,2
245,"This is a great ""Chromebook"", the display is beautiful and I love the ""limited"" functions of the S-pen. I had the Asus C302 and the Samsung's screen blew it away. The build seems pretty good and the keyboard is good for me. (Some people complained about it.) Overall, I love this Chromebook.",2,4,5,4,5
246,"Ordered this laptop and it came in like this, brown border around the top and bottom, what looks like hair/fur in the hinge, and sticky all over, returned it immediately did not even check to see if it turned on",2,2,5,4,3
247,Best laptop I have ever owned.,2,2,1,1,1
248,screen keeps turning black cant return it because of personal info loaded in it totally usless cant get help .. no one speaks english.. worst purchase ever.. found out this has been an ongoing problem felt I was decieved.. and wasted over 300 dollars.. dont purchase this from amazon..,2,4,5,4,5
249,"Bought this late last year for myself. Overall I'm happy with it. I went into it knowing it had a short battery life, was a little heavy, and possibly had a loud fan. The battery life is definitely really short, around 2 hours, so be prepared to carry around the charger with you. The fan makes noises, like any fan, it's fine. The backlit keyboard is nice and it's a really fast computer. Love the extra storage for my games. The sound quality good for the most part, I was expecting it to be a little bit better but no big deal. Overall very happy for my purchase. Make sure you know what things you're willing to sacrifice for a gaming laptop, because only the most expensive ones have everything you want.",2,0,1,2,2
250,Haven't had it for long but so far its working great!,2,0,1,2,2
251,"A beautiful laptop and the hardware competes with most higher end PCs, I'm very happy with it!",1,0,1,2,2
252,Very nice...light in weight which is what we wanted,3,1,5,4,3
253,"I have had this laptop for about 5 months now and I have been very impressed. Mostly gaming with it, it has performed very, very well. The monitor looks fantastic, I don't find the LEDs to be annoying at all, the size works well for me, it stays cool, and it has been solid and reliable. I immediately replaced the hdd with a 500GB Samsung 860 evo that I had on hand and it's been perfect for me. I love it. This laptop is a beast and was a steal for the specs/features it has.",2,0,1,0,1
254,"I was using my school/work computer (which is rather large) as my personal computer and decided that I needed a separate PC for personal use which is why I purchased the ASUS E200HA. I'm using the ASUS for typing manuscripts, email, and general web browsing at home or at coffee shops. I'm a grad student (computational geneticist) so I do an excessive amount of typing, literature browsing, and emailing and this little ASUS works perfectly for those tasks. I purchased a separate 32Gb micro SD card to store literature and papers and so far so good. I will add that this computer was a warehouse deal and was purchased as ""very good"" condition and the item arrived with only one tiny little nick that is hardly noticeable. The previous owner must have updated to Windows 10 because startup was less than 10 minutes, with about 5 minutes of updates. I had to install the touchpad gesture features on the computer because they were missing, but installation took less than 5 minutes. Microsoft Office did not come installed, nor could I redeem the free 1-year trial, but I got the software for free through my University so it didn't concern me. I read reviews stating that updating to Windows 10 used up most of their computer's storage, but my computer arrived with about 16Gb of free storage. The issue after a recent Windows update is that the previous Windows files are kept as backup, but are automatically deleted in about a month. You can manually delete these files if you want which will free up a lot of space.Pros:Extremely lightweight and can carry around in one hand easily. I travel a lot to conferences and meetings and I'm definitely looking forward to not having to lug my heavy work laptop.Battery life lasts more than 6 hours. I never use it more than 4-5 hours at a time without charging so I don't know how long it actually lasts, but it indicates 11+ hours of charge time.Surprisingly responsive and snappy. I've read negative reviews about it crashing and bogging down, but that isn't the case with mine. I have Chrome installed, which is a ram hog, but the pages load quickly and YouTube videos stream without any lag.Very sleek and nice design! It actually looks like it costs twice as much!Screen is good and fair. It does have bad viewing angles, but its not a deal breaker if you don't mind adjusting the lid.Cons:The keyboard is a little bit spongy and doesn't rebound as fast, but you can type decently by pressing a little harder. The keys are also small and spaced out which looks cool but a tad unnecessary given the lack of space.The touchpad is not always consistent and the soft clicking response works best in certain areas. The hard clicking is easiest towards the bottom of the touchpad, and not so much near the top. You may want to invest in a good mouse.BIG CON is the two nubs that stick out behind the lid. You cant open the lid while the computer is resting on a flat surface without the nubs digging at the surface. The computer doesn't rest on all four rubber feet when the lid is open, instead it rests on the front two feet and the two lid nubs (or whatever you want to call them) -- really annoying.Overall great little laptop that is perfect for college students who do not need a computer for heavy processing like excel, video and photo editing, or gaming. Perfect for web browsing, video streaming, Microsoft Word, or as a second device for travel. Would recommend!",3,1,5,4,3
